1,1,0
1,2,17015.39667517535
1,3,15302.655759316753
1,4,20375.686565445783
1,5,12647.986244886082
1,6,16060.278641744693
1,7,25599.574491077903
1,8,14216.516251621691
1,9,19545.42268582486
1,10,30227.963700028045
1,11,14726.177990205355
1,12,21077.766372086404
1,13,33787.06136056659
1,14,18041.03118684223
1,15,14937.358026927239
1,16,17542.23347815583
1,17,20541.89858787516
1,18,16535.26534175115
1,19,21328.093104547723
1,20,7900.9594653861495
1,21,16774.006016598876
1,22,24413.112625990107
1,23,14131.415514075814
1,24,21550.740502035052
1,25,15741.639833876232
1,26,21090.95769289671
1,27,25166.791368191956
1,28,3266.459596937384
1,29,19312.284187159516
1,30,14877.672044039671
1,31,22914.06864971298
1,32,18391.888668333155
1,33,14514.238644402429
1,34,21072.039261921098
1,35,11535.398989691235
1,36,12965.464727208393
1,37,12952.214279389707
1,38,12952.214279389707
1,39,15838.60321621046
1,40,27835.841546439173
1,41,16816.098505083657
1,42,13527.466983551793
1,43,13769.17118905454
1,44,4924.25278961254
1,45,23891.380968944555
1,46,26532.337445914618
1,47,10244.947411859188
1,48,15445.920243360271
1,49,16833.635719985294
1,50,11420.631451745812
1,51,27231.253052026535
1,52,20284.680655148943
1,53,25810.35126321477
1,54,12476.737720218842
1,55,16499.28907713022
1,56,26958.064566213397
1,57,23769.97495142619
1,58,32326.586050387334
1,59,23572.096244565124
1,60,26475.042111888375
1,61,23894.272569935678
1,62,2053.9068529457177
1,63,22156.208559759896
1,64,28490.56318067834
1,65,2392.214941720987
1,66,21050.6190557382
1,67,18793.222632683654
1,68,14597.888512740827
1,69,9413.100209093378
1,70,8004.21976502306
1,71,14286.169329923558
1,72,8716.57581344298
1,73,24919.32101065639
1,74,27580.74601055483
1,75,21828.78994088841
1,76,26135.176665060935
1,77,33449.96434827216
1,78,4905.303360811649
1,79,18557.66259932828
1,80,23045.546633327704
1,81,9212.222116692932
1,82,20923.325143100865
1,83,6426.016851922697
1,84,20020.119392500023
1,85,24643.567769169364
1,86,10861.717212375748
1,87,12350.926761740302
1,88,16446.494421686653
1,89,7751.443341929759
1,90,19818.740753748425
1,91,17405.99493069216
1,92,16768.381104781303
1,93,9318.839523475643
1,94,17583.961576377613
1,95,8191.22600001276
1,96,18776.488084767843
1,97,22431.686110694664
1,98,20389.354609615297
1,99,25377.38708159965
1,100,3129.2370042743282
1,101,22425.397819614005
1,102,6898.627342916604
1,103,16830.33834517608
1,104,12305.450852861044
1,105,3393.2966811465585
1,106,24578.908683123584
1,107,16727.1584255581
1,108,21085.848943207737
1,109,30659.649469635246
1,110,26999.120026557328
1,111,29663.611857775053
1,112,26436.28862076909
1,113,26137.914468506893
1,114,28182.671916891602
1,115,20873.717577231546
1,116,30143.403285798788
1,117,30418.823936004326
1,118,29717.98224565833
2,1,16836.64179084705
2,2,0
2,3,25355.63012796211
2,4,17811.814756732456
2,5,13533.797838345947
2,6,1912.1458462936394
2,7,9653.98392850986
2,8,17638.72228390086
2,9,13597.3844297373
2,10,15441.417493690404
2,11,9376.956336873813
2,12,7409.816402356374
2,13,19851.135475398234
2,14,4218.209691534489
2,15,22310.735382263516
2,16,3453.881120976635
2,17,12747.15690791936
2,18,6168.115376924157
2,19,5195.0924235829425
2,20,15055.046040333702
2,21,4216.282766503736
2,22,9295.022406795895
2,23,6050.211508597035
2,24,4778.596028326299
2,25,3640.787263319447
2,26,15101.62515405794
2,27,8394.646894483207
2,28,16829.450037299925
2,29,5223.931829980319
2,30,3594.7339071626734
2,31,14176.855745841962
2,32,1683.5498814389664
2,33,2753.2959592341113
2,34,4299.894788212353
2,35,5469.0261157481655
2,36,4233.063627384778
2,37,3961.843137037382
2,38,3961.843137037382
2,39,3038.9653163203475
2,40,13175.507969972989
2,41,12595.187167155782
2,42,4764.123329065893
2,43,5427.733277523094
2,44,12767.178877593473
2,45,7119.236495235791
2,46,11115.42712423269
2,47,6960.400136994703
2,48,1597.227500756233
2,49,1173.1404338880645
2,50,5847.5821988893595
2,51,26351.26772300703
2,52,10941.27680027365
2,53,19927.335230350996
2,54,7174.46574478064
2,55,13541.902955325722
2,56,11014.780141364565
2,57,6997.830477717453
2,58,18197.990650212996
2,59,18269.603749120066
2,60,9702.897638179622
2,61,7375.797084162417
2,62,15867.12686605719
2,63,21981.254802236013
2,64,12387.023114172749
2,65,19028.84378507205
2,66,6935.790323617929
2,67,9169.802923335277
2,68,15206.386222062409
2,69,7747.534295987483
2,70,8932.8436425803
2,71,11905.575794770972
2,72,12822.779447020977
2,73,24031.416977542107
2,74,21697.72997769106
2,75,8083.356460968746
2,76,11432.424343007384
2,77,18204.541647894286
2,78,18548.419054552098
2,79,17557.971910863598
2,80,25919.42248530827
2,81,10027.129695864998
2,82,7177.891663181213
2,83,10520.826457804009
2,84,19896.734275686955
2,85,29294.258375782698
2,86,15135.637591430022
2,87,13659.109530184898
2,88,10763.551912821402
2,89,18656.03379143624
2,90,7135.319081138768
2,91,9573.546051161504
2,92,19549.81540437895
2,93,13973.348292337263
2,94,11620.318219181641
2,95,17523.7595435282
2,96,10944.039205237188
2,97,9909.907857174161
2,98,9939.717549014364
2,99,26373.212738600487
2,100,13761.58538940391
2,101,11058.028189094868
2,102,16153.705132713663
2,103,22701.59832130138
2,104,19727.717281094567
2,105,14022.478070422609
2,106,13211.539052604441
2,107,4280.063018351081
2,108,7563.036151794773
2,109,22297.755391413688
2,110,13152.185580322704
2,111,15727.685972606689
2,112,12307.693220594758
2,113,17068.30805974945
2,114,19553.60449998833
2,115,12880.031625906178
2,116,16312.798306063065
2,117,18673.52381276691
2,118,20914.782197354656
3,1,15659.764999744808
3,2,25639.524094621236
3,3,0
3,4,34363.18109152276
3,5,13496.790580506855
3,6,27290.405805445185
3,7,25637.772781411957
3,8,8902.069743448219
3,9,13080.128800827606
3,10,25037.998787255827
3,11,17261.73500482221
3,12,19451.465034647204
3,13,23966.35068240468
3,14,21411.831099303698
3,15,6475.116509105248
3,16,28799.196002248253
3,17,12799.383718096844
3,18,19902.109597711584
3,19,24025.120070857447
3,20,13295.166035786935
3,21,22003.110965899312
3,22,22254.139553242687
3,23,20379.483356107696
3,24,26417.847875888685
3,25,22859.318716466023
3,26,10494.736755560813
3,27,28760.98608748725
3,28,12735.37581478522
3,29,29656.088665431216
3,30,23436.717606118622
3,31,36219.53865959085
3,32,24615.620425742407
3,33,24041.978143366472
3,34,28476.637148618498
3,35,24394.773367746722
3,36,24758.418619444834
3,37,25121.110133745555
3,38,25121.110133745555
3,39,26547.60152657248
3,40,22645.876633666954
3,41,30632.53297572031
3,42,22841.52708906374
3,43,26490.595036374358
3,44,16325.592081683551
3,45,27452.222274102867
3,46,24373.3643731672
3,47,23066.556629398197
3,48,25324.77085872441
3,49,26551.400393039614
3,50,21541.984987974512
3,51,15676.84960332922
3,52,33470.627407279615
3,53,14651.247928169281
3,54,19634.1911276345
3,55,30315.72354776687
3,56,26734.5927050502
3,57,29375.227101086293
3,58,24969.283707300707
3,59,12412.992909519638
3,60,28022.567965939164
3,61,29753.193707531256
3,62,17066.2604040881
3,63,10601.805111062584
3,64,28267.09131951514
3,65,17789.972137482957
3,66,19925.48328954392
3,67,31979.169384814304
3,68,11656.77980208645
3,69,20016.964679952715
3,70,21592.507627506904
3,71,15001.387978834266
3,72,22656.73322530196
3,73,12101.060324858092
3,74,16421.64267550934
3,75,32830.289591225206
3,76,33809.820966376225
3,77,28259.999435499944
3,78,19917.656911954036
3,79,7961.4416619923895
3,80,10227.285947529412
3,81,17414.281901261114
3,82,32203.773093862026
3,83,20069.52049558968
3,84,8789.226008195146
3,85,9897.800298263637
3,86,25253.732586113274
3,87,26654.336993024524
3,88,15742.40865751937
3,89,22268.777933595986
3,90,18946.46233229933
3,91,30636.407810012763
3,92,6104.873916740667
3,93,14423.35457744473
3,94,31181.51074421679
3,95,22708.560591678983
3,96,32006.900964088447
3,97,34791.8598381437
3,98,15723.499794377723
3,99,12559.12639580135
3,100,17643.0975206477
3,101,34785.57154706304
3,102,12753.851426639449
3,103,2900.4101755366037
3,104,26822.78544452727
3,105,15170.814722696732
3,106,36939.08241057263
3,107,28007.60637631926
3,108,19236.821935952088
3,109,19500.546134589757
3,110,18955.332866478988
3,111,20687.314339471748
3,112,20740.033345269374
3,113,15098.626341988509
3,114,17023.56858184611
3,115,13131.20270745323
3,116,22051.19840023443
3,117,19379.535809485944
3,118,18558.878910612842
4,1,20378.20009829858
4,2,17694.481330777133
4,3,34038.9229641391
4,4,0
4,5,20951.818537690036
4,6,16668.427890260074
4,7,26779.46285411198
4,8,25407.702023441892
4,9,22341.387247676506
4,10,31407.85206306212
4,11,17227.78511871597
4,12,22257.65473512048
4,13,34844.751640213624
4,14,19220.919549876304
4,15,30215.378474253797
4,16,17941.12724913567
4,17,23383.723495133403
4,18,18693.982075272725
4,19,22507.981467581798
4,20,22014.311495694434
4,21,17953.89437963295
4,22,25593.00098902418
4,23,16490.378931272615
4,24,22229.825157636835
4,25,16921.5281969103
4,26,24989.13785247668
4,27,25524.39876179856
4,28,22994.245128339422
4,29,19299.259334139915
4,30,15806.683345541696
4,31,6154.578082310283
4,32,19098.261559737133
4,33,15443.249945904454
4,34,21467.554552645594
4,35,12730.077378389222
4,36,13764.6765928538
4,37,13698.396467998147
4,38,13698.396467998147
4,39,16517.68787181224
4,40,29015.729909473248
4,41,5151.8350039349325
4,42,14712.045603374676
4,43,12407.227808382855
4,44,19272.033409261607
4,45,24570.465624546334
4,46,27712.225808948693
4,47,12077.19031238371
4,48,16125.004898962052
4,49,17441.784968500677
4,50,13516.168332450097
4,51,36238.78042142576
4,52,9317.194791439579
4,53,29814.847928769726
4,54,14835.701137415645
4,55,4482.627180928624
4,56,28137.952929247473
4,57,23910.875312067303
4,58,33506.47441342141
4,59,28157.116447538796
4,60,27085.731800205296
4,61,24004.745882176085
4,62,18711.73121400111
4,63,31868.76750065475
4,64,29670.451543712414
4,65,18412.74835665777
4,66,22230.507418772275
4,67,11140.412746164633
4,68,22961.74530119974
4,69,14736.014876601832
4,70,13031.384410731895
4,71,19351.04609260505
4,72,12074.060020236599
4,73,33918.92967596084
4,74,31585.24267610979
4,75,16632.051691791923
4,76,23190.825441328223
4,77,34629.852711306215
4,78,15865.450085609515
4,79,26771.6599107977
4,80,35806.935183727
4,81,17273.407133921177
4,82,14708.4247550332
4,83,14646.073276167392
4,84,29784.246974105692
4,85,39181.77107420144
4,86,9607.573875250051
4,87,8372.77187586693
4,88,18948.101550197272
4,89,12546.702407961944
4,90,20876.431033395453
4,91,8410.988832238565
4,92,28622.390362877133
4,93,21042.224336320753
4,94,6315.40807892181
4,95,12006.940383662923
4,96,7727.524371756369
4,97,12269.54287726433
4,98,22465.58424736293
4,99,36260.72543701921
4,100,17718.799207464323
4,101,9635.325705892852
4,102,23112.9705880744
4,103,31384.891157478374
4,104,8203.741995764001
4,105,20527.332602090737
4,106,7660.687461790361
4,107,15898.993771066534
4,108,22180.51889578472
4,109,34493.53725176964
4,110,28056.81030620436
4,111,30721.302137422084
4,112,27616.176983803165
4,113,29264.089920105365
4,114,31749.386360344244
4,115,23715.54248448979
4,116,31201.09356544582
4,117,32314.018486289035
4,118,33110.56405771057
5,1,12758.233109099514
